context,factor,low_level,high_level,matches_per_level,weak_win_effect,weak_win_ci_low,weak_win_ci_high,weak_win_seed_clusters,weak_round_margin_effect,weak_round_margin_ci_low,weak_round_margin_ci_high,weak_round_margin_seed_clusters,weak_score_effect,weak_score_ci_low,weak_score_ci_high,weak_score_seed_clusters,strong_score_effect,strong_score_ci_low,strong_score_ci_high,strong_score_seed_clusters,rounds_won_added,rounds_won_added_ci_low,rounds_won_added_ci_high,opponent_rounds_denied,opponent_rounds_denied_ci_low,opponent_rounds_denied_ci_high,margin_reconciliation_error,seed_block_sign_agreement,comparison,weak_win_effect_pp,weak_win_ci_low_pp,weak_win_ci_high_pp
normalized_65v85,skill_comms_quality,45,85,900,0.0044444444444444444,-0.0017648467649429818,0.010653735653831872,90,0.054444444444444455,-0.05309574083262041,0.16198462972150932,90,0.045555555555555564,-0.06289742605319054,0.15400853716430166,90,-0.00888888888888889,-0.026550921773389163,0.008773143995611382,90,0.045555555555555564,-0.06289742605319054,0.15400853716430166,0.00888888888888889,-0.008773143995611382,0.026550921773389163,0.0,1.0,low-to-high,0.4444444444444444,-0.1764846764942982,1.065373565383187
normalized_65v85,skill_composure,45,85,900,-0.0011111111111111111,-0.0033188652216736454,0.001096642999451423,90,-0.06444444444444443,-0.14001417616142536,0.011125287272536519,90,-0.06444444444444443,-0.14001417616142536,0.011125287272536519,90,-6.167905692361981e-19,-0.0160095315834679,0.0160095315834679,90,-0.06444444444444443,-0.14001417616142536,0.011125287272536519,6.167905692361981e-19,-0.0160095315834679,0.0160095315834679,-6.167905692361981e-19,0.6666666666666666,low-to-high,-0.1111111111111111,-0.33188652216736453,0.1096642999451423
normalized_65v85,skill_game_sense,45,85,900,0.022222222222222223,0.011914645793811955,0.03252979865063249,90,1.3966666666666667,1.2114639933296192,1.5818693400037143,90,1.3355555555555556,1.1600868895582965,1.5110242215528147,90,-0.06111111111111111,-0.10581166185685356,-0.016410560365368664,90,1.3355555555555556,1.1600868895582965,1.5110242215528147,0.06111111111111111,0.016410560365368664,0.10581166185685356,6.938893903907228e-18,1.0,low-to-high,2.2222222222222223,1.1914645793811955,3.2529798650632493
normalized_65v85,skill_movement,45,85,900,0.012222222222222223,0.0023794005874752076,0.022065043856969238,90,0.7755555555555557,0.5597735489401193,0.991337562170992,90,0.7466666666666667,0.5411355890014073,0.952197744331926,90,-0.028888888888888884,-0.06607106336663773,0.008293285588859962,90,0.7466666666666667,0.5411355890014073,0.952197744331926,0.028888888888888884,-0.008293285588859962,0.06607106336663773,7.979727989493313e-17,1.0,low-to-high,1.2222222222222223,0.23794005874752078,2.206504385696924
normalized_65v85,skill_positioning,45,85,900,0.007777777777777778,-0.000663230904911649,0.016218786460467205,90,0.6699999999999999,0.5550049368222266,0.7849950631777732,90,0.6444444444444444,0.5373198554915867,0.7515690333973021,90,-0.025555555555555557,-0.0623803040004743,0.011269192889363181,90,0.6444444444444444,0.5373198554915867,0.7515690333973021,0.025555555555555557,-0.011269192889363181,0.0623803040004743,-3.469446951953614e-18,1.0,low-to-high,0.7777777777777778,-0.0663230904911649,1.6218786460467205
normalized_65v85,skill_tilt_resistance,45,85,900,0.0,0.0,0.0,90,0.17,0.11353289416111734,0.2264671058388827,90,0.1711111111111111,0.1139676879879829,0.2282545342342393,90,0.0011111111111111111,-0.001096642999451423,0.0033188652216736454,90,0.1711111111111111,0.1139676879879829,0.2282545342342393,-0.0011111111111111111,-0.0033188652216736454,0.001096642999451423,2.0599841277224584e-17,1.0,low-to-high,0.0,0.0,0.0
normalized_65v85,skill_utility_usage,45,85,900,0.0,-0.004440245155411823,0.004440245155411823,90,0.31333333333333335,0.21260727481387479,0.41405939185279195,90,0.3033333333333333,0.20638487378152093,0.40028179288514565,90,-0.009999999999999998,-0.038091350555506054,0.018091350555506057,90,0.3033333333333333,0.20638487378152093,0.40028179288514565,0.009999999999999998,-0.018091350555506057,0.038091350555506054,6.591949208711867e-17,1.0,low-to-high,0.0,-0.4440245155411823,0.4440245155411823
normalized_65v85,stamina,40,100,900,0.006666666666666668,0.0014128977474790888,0.011920435585854247,90,0.8855555555555554,0.7649899756856056,1.0061211354255053,90,0.8711111111111111,0.7551856533421185,0.9870365688801036,90,-0.014444444444444446,-0.04227332647996429,0.013384437591075401,90,0.8711111111111111,0.7551856533421185,0.9870365688801036,0.014444444444444446,-0.013384437591075401,0.04227332647996429,-7.45931094670027e-17,1.0,low-to-high,0.6666666666666667,0.14128977474790888,1.1920435585854248
normalized_65v85,tactic_aggression,0,100,900,0.020000000000000004,0.0073628407454332905,0.032637159254566714,90,1.9255555555555557,1.6988950419037225,2.152216069207389,90,1.9177777777777778,1.7064440827244785,2.1291114728310774,90,-0.007777777777777778,-0.06586085002613366,0.050305294470578105,90,1.9177777777777778,1.7064440827244785,2.1291114728310774,0.007777777777777778,-0.050305294470578105,0.06586085002613366,1.0495077029659683e-16,1.0,low-to-high,2.0000000000000004,0.736284074543329,3.263715925456671
normalized_65v85,tactic_eco_greed,0,100,900,0.0011111111111111111,-0.004758117438957713,0.006980339661179936,90,-0.19555555555555554,-0.36434068987215107,-0.02677042123895998,90,-0.21,-0.384644782274051,-0.03535521772594896,90,-0.014444444444444446,-0.037422683331376196,0.008533794442487303,90,-0.21,-0.384644782274051,-0.03535521772594896,0.014444444444444446,-0.008533794442487303,0.037422683331376196,8.673617379884035e-18,1.0,low-to-high,0.1111111111111111,-0.4758117438957713,0.6980339661179936
